893	291	173.546022
894	1000000	9501.495644
895	1000000	3483.550304
896	3209	24.629869
897	0	1.662396
898	282032	1127.277019
899	135707	1293.241571
900	2	57.971636
901	21000	225.184887
902	3390	75.752796
903	0	0.046541
904	657	9.322587
905	0	17.807482
906	662	144.820678
907	1000000	8139.461045
908	456497	3936.397524
909	0	9.128914
910	5266	21.100153
911	0	4.143335
912	5839	67.391735
913	0	0.049431
914	86	4.947688
915	74	1.608906
916	0	0.030301
917	0	0.017820
918	0	0.009030
919	0	0.016470
920	0	0.010020
921	696	52.134183
922	586	42.838647
923	0	0.465607
924	1000000	7266.113410
925	1000000	2438.764904
926	37269	210.716028
927	624	24.173122
928	206	12.855383
929	17365	53.856210
930	0	0.047121
931	0	0.043330
932	216	21.107884
933	42555	194.969990
934	193	10.323494
935	13	3.578167
936	30	203.192520
937	5245	85.850836
938	462	11.835587
939	8	4.494521
940	912	1985.765918
941	912	1986.959975
942	23	178.251746
943	48	19.076681
944	0	0.053641
945	50	5.509457
946	0	0.070281
947	0	0.022150
948	0	0.017700
949	0	0.021390
950	0	0.043051
951	807	5.693210
952	0	0.084261
953	1000000	1911.666546
954	5895	71.374587
955	8627	91.385593
956	15	30.265538
957	92	2749.449030
958	2317	519.671719
959	439448	4135.599843
960	492	117.230332
961	0	0.077552
962	0	3.994703
963	252	74.547258
964	1000000	4031.711701
965	0	0.051101
966	1000000	4044.011303
967	0	1.906830
968	1269	60.881701
969	5	11.779886
970	858	5.780512
971	1620	1549.718927
972	26199	413.659363
973	754	5.324524
974	15707	122.271532
975	76	887.960465
976	54310	971.912210
977	13158	1153.932955
978	30741	1290.836418
979	7636	703.532291
980	0	2.299856
981	1	1.079907
982	30197	239.617535
983	1	9.345578
984	0	3.241811
985	1000000	6669.116339
986	1000000	16509.419321
987	78583	903.278484
988	193187	1483.078741
989	1000000	27275.268286
990	1000000	14883.435994
991	0	2.845375
992	0	0.835553
993	0	0.071491
994	122307	111709.057471
995	1000000	5981.443352
996	405	40.260056
997	88	1.607386
998	0	0.748982
999	0	0.315775
1000	0	0.299974
